,Date_Second, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size,Label
2282,10:47:48,707919,5072,3,2225616.0,0.0,14080.0,11488.0,14046.889795918367,284.2754685682896,0.0,0.0,0.0,0.0,389808139.6726049,923721.5259204265,4996.72002791417,5619.0795872801245,23928.0,197.0,707637.0,4774.72002791417,5538.469414224858,23649.0,32.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,47456,96,900882.0197475869,22839.50617283951,11488.0,14080.0,14047.166514105018,283.2669076164956,7370.735985245392,0,0,0,0,0,2,2,0,3.0,14364.468027210885,14046.889795918367,0.0,1
2283,10:47:49,900156,3462,0,1522992.0,0.0,8800.0,8656.0,8795.2,26.066928199592525,0.0,0.0,0.0,0.0,330231853.47323346,750565.3766945906,4973.898862683126,10278.131765277163,77803.0,22.0,900156.0,4973.898862683126,10278.131765277163,77803.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,750565.3766945904,0.0,8656.0,8800.0,8795.27868852459,25.856096088118807,334.26885245901644,0,0,0,0,0,0,0,0,0.0,9068.209523809524,8795.2,0.0,1
2284,10:47:50,310322,2200,0,956480.0,0.0,9240.0,3480.0,9124.8,810.4624942250289,0.0,0.0,0.0,0.0,70377483.2335251,162007.38445285254,2921.129790365971,6048.39284057503,45602.0,21.0,310322.0,2921.129790365971,6048.39284057503,45602.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,162007.38445285254,0.0,3480.0,9240.0,9125.940594059406,806.4814668891304,32520.61782178218,0,0,0,0,0,0,0,0,0.0,9215.0,9124.8,0.0,1
2285,10:47:51,170914,1002,0,435120.0,0.0,4840.0,1960.0,4782.4,405.23124711251444,0.0,0.0,0.0,0.0,911228274.6195583,2071914.7812720116,1727.393939393939,4665.997292121727,39000.0,11.0,170914.0,1727.393939393939,4665.997292121727,39000.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2071914.7812720116,0.0,1960.0,4840.0,4782.970297029703,403.2407334445652,16260.30891089109,0,0,0,0,0,0,0,0,0.0,5046.4,4782.4,0.0,1
2286,10:47:52,104482,372,0,163104.0,0.0,4400.0,4112.0,4390.4,52.13385639918505,0.0,0.0,0.0,0.0,1623479817.9486659,3689794.5534995305,1766.868018894137,1988.1584502795752,7490.0,17.0,104482.0,1766.868018894137,1988.1584502795752,7490.0,17.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8352,0,3689794.5534995305,0.0,4112.0,4400.0,4390.557377049181,51.712192176237615,668.5377049180329,0,0,0,0,0,0,0,0,0.0,5313.92688172043,4390.4,0.0,1
2287,10:47:53,376543,2238,0,972912.0,0.0,11880.0,5976.0,11739.84,895.4211320925332,0.0,0.0,0.0,0.0,952825622.7443384,2167582.420956026,4516.24303948693,9810.47105475812,73425.0,21.0,376543.0,4516.24303948693,9810.47105475812,73425.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,50448,0,2167582.420956026,0.0,5976.0,11880.0,11741.625202520252,890.0236731576853,32677.14880288029,0,0,0,0,0,0,0,0,0.0,12106.506666666668,11739.84,0.0,1
2288,10:47:54,642320,4018,0,1758560.0,0.0,13648.0,9400.0,13560.392258064516,605.7991874507148,0.0,0.0,0.0,0.0,1207002530.7353935,4217521.296817046,4654.39937760464,9208.392070563614,69261.0,32.0,642320.0,4654.39937760464,9208.392070563614,69261.0,32.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-341132656131,0,4217521.296817046,0.0,9400.0,13648.0,13561.301272984441,602.7110160849926,24221.685931468724,0,0,0,0,0,0,0,0,0.0,14107.55569892473,13560.392258064516,0.0,1
2289,10:47:56,730193,4984,0,2171072.0,0.0,20680.0,9736.0,20461.12,1539.8787390275547,0.0,0.0,0.0,0.0,879192524.6559435,2002017.8546662044,6487.431902845861,12601.918002863962,92027.0,50.0,730193.0,6487.431902845861,12601.918002863962,92027.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,99680,0,2002017.8546662044,0.0,9736.0,20680.0,20463.287128712873,1532.3147870893479,61789.17386138614,0,0,0,0,0,0,0,0,0.0,21087.07238095238,20461.12,0.0,1
2290,10:47:57,422040,2940,0,1283808.0,0.0,12552.0,8304.0,12475.6771560237,559.7774946902614,0.0,0.0,0.0,0.0,2573126027.1171746,6831075.067622509,3549.177019635772,5223.859636125667,31264.0,41.0,422040.0,3549.177019635772,5223.859636125667,31264.0,41.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,50064,0,6831075.067622509,0.0,8304.0,12552.0,12476.417722700478,557.1920804272955,21068.661507275967,0,0,0,0,0,0,0,0,0.0,13868.850296247532,12475.6771560237,0.0,1
2291,10:47:58,903559,5756,3,2530608.0,0.0,16280.0,15704.0,16274.122448979591,58.035403042276144,0.0,0.0,0.0,0.0,987822527.6106724,2285594.0517021012,5742.393383352845,8662.98340627236,59781.0,200.0,903291.0,5527.893383352845,8591.56562137252,59516.0,36.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,-378327878484,96,2260691.282792831,24902.768909270333,15704.0,16280.0,16274.152284263959,57.888678860064495,1675.5495700818396,0,0,0,0,0,2,2,0,3.0,16596.04081632653,16274.122448979591,0.0,1
2292,10:47:59,432044,3002,0,1320880.0,0.0,7040.0,7040.0,7040.0,0.0,0.0,0.0,0.0,0.0,486770597.5560497,1106296.8126273856,2173.0653266331656,2534.9146343106327,12479.0,16.0,432044.0,2173.0653266331656,2534.9146343106327,12479.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1106296.8126273856,0.0,7040.0,7040.0,7040.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,7293.0,7040.0,0.0,1
2293,10:48:00,912912,7102,0,3124880.0,0.0,19360.0,19360.0,19360.0,0.0,0.0,0.0,0.0,0.0,1026612199.6426208,2333209.5446423204,5637.183399009436,6980.6817897341425,33809.0,43.0,912912.0,5637.183399009436,6980.6817897341425,33809.0,43.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,161160,0,2333209.5446423204,0.0,19360.0,19360.0,19360.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,19698.17142857143,19360.0,0.0,1
2294,10:48:01,651018,3702,0,1628880.0,0.0,9240.0,9240.0,9240.0,0.0,0.0,0.0,0.0,0.0,494725238.85745597,1124375.5428578544,3470.75326271646,5561.526165918141,44609.0,22.0,651018.0,3470.75326271646,5561.526165918141,44609.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,168998,0,1124375.5428578544,0.0,9240.0,9240.0,9240.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,9508.714285714286,9240.0,0.0,1
2295,10:48:02,1058576,5262,0,2315280.0,0.0,13200.0,13200.0,13200.0,0.0,0.0,0.0,0.0,0.0,955872610.6982845,2172437.7515870105,5762.760059289251,21267.97264089395,258976.0,29.0,1058576.0,5762.760059289251,21267.97264089395,258976.0,29.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,35168,0,2172437.7515870105,0.0,13200.0,13200.0,13200.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,13492.285714285716,13200.0,0.0,1
2296,10:48:03,687190,4200,0,1848000.0,0.0,11880.0,11880.0,11880.0,0.0,0.0,0.0,0.0,0.0,75440971.59390569,171456.75362251294,4388.90459491703,5627.698395306478,29592.0,24.0,687190.0,4388.90459491703,5627.698395306478,29592.0,24.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,76840,0,171456.75362251294,0.0,11880.0,11880.0,11880.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,11958.257142857145,11880.0,0.0,1
2297,10:48:04,225066,1604,0,705760.0,0.0,4400.0,4400.0,4400.0,0.0,0.0,0.0,0.0,0.0,905039818.3767731,2056908.6781290297,1134.9648241206028,1378.9258368823519,7941.0,12.0,225066.0,1134.9648241206028,1378.9258368823519,7941.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,29224,0,2056908.6781290297,0.0,4400.0,4400.0,4400.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,4857.6,4400.0,0.0,1
2298,10:48:05,336354,2600,0,1144000.0,0.0,5720.0,5720.0,5720.0,0.0,0.0,0.0,0.0,0.0,46391307.48934562,105434.78974851276,1690.2211055276382,4050.957041675216,45863.0,13.0,336354.0,1690.2211055276382,4050.957041675216,45863.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,52000,0,105434.78974851276,0.0,5720.0,5720.0,5720.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,5748.599999999999,5720.0,0.0,1
2301,10:48:09,249718,2070,0,909936.0,0.0,5504.0,5288.0,5497.032258064516,38.47544149319466,0.0,0.0,0.0,0.0,491283138.6201219,2098461.426856359,1512.3409836065573,1589.1026304272311,5105.0,15.0,249718.0,1512.3409836065573,1589.1026304272311,5105.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,13536,0,2098461.426856359,0.0,5288.0,5504.0,5497.142857142857,38.17398926260128,1457.253456221198,0,0,0,0,0,0,0,0,0.0,5711.462365591397,5497.032258064516,0.0,1
2302,10:48:10,646497,3394,5,1486144.0,0.0,9536.0,6512.0,9401.551020408164,461.1364552411138,0.0,0.0,0.0,0.0,650615140.7004141,1811657.073569181,98074.38615237358,137594.2158332521,214830.0,35.0,467118.0,8514.88615237359,10945.51965377048,35557.0,29.0,683.0,343.0,476.58997051973296,680.0,6.0,0,0,0,0,17168,160,1807799.72145204,3857.3521171408042,6512.0,9536.0,9413.685279187817,450.99314926694075,19635.97306536828,0,0,0,0,0,2,2,0,5.0,9972.355102040818,9401.551020408164,0.0,1
2303,10:48:11,679479,3602,0,1584880.0,0.0,8360.0,8360.0,8360.0,0.0,0.0,0.0,0.0,0.0,485012661.62666225,1102301.5036969597,3416.457286432161,6970.528129596424,63848.0,20.0,679479.0,3416.457286432161,6970.528129596424,63848.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20812,0,1102301.5036969597,0.0,8360.0,8360.0,8360.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8619.6,8360.0,0.0,1
2304,10:48:12,931322,3590,0,1577872.0,0.0,8360.0,7496.0,8351.183673469388,87.05310456341422,0.0,0.0,0.0,0.0,915538841.025312,2080915.5018309343,4689.361061718851,15353.254779231118,163638.0,18.0,931322.0,4689.361061718851,15353.254779231118,163638.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22298,0,2080915.5018309343,0.0,7496.0,8360.0,8351.22842639594,86.83301829009675,2513.3243551227597,0,0,0,0,0,0,0,0,0.0,8610.91836734694,8351.183673469388,0.0,1
2305,10:48:13,10608411,1849,36,802094.0,4514.0,5928.0,4992.0,5296.709677419355,297.3492283120745,976.0,0.0,125.38888888888884,284.4726728304524,476444462.3530541,1082912.9780289999,162905.97553786248,416784.55679937796,2015335.0,16.0,10608411.0,351487.84826513514,774333.0941585891,3111040.0,16.0,9981250.0,285178.5714285715,530068.3731132786,1979461.0,1.0,0,0,0,0,390732,1168,1082909.5071468567,3.470882143015192,4992.0,6256.0,5322.823529411765,361.1519582630365,62892.98331870064,0,0,0,0,1,0,0,0,1.0,5666.217910447761,5296.709677419355,125.38888888888889,1
2308,10:48:16,185047,1602,0,704880.0,0.0,3960.0,3960.0,3960.0,0.0,0.0,0.0,0.0,0.0,910664245.7189872,2069691.4675431529,930.8793969849245,1083.8129929249121,4770.0,9.0,185047.0,930.8793969849245,1083.8129929249121,4770.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,27408,0,2069691.4675431529,0.0,3960.0,3960.0,3960.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,4197.6,3960.0,0.0,1
2309,10:48:17,5223694,1584,9,688026.0,2146.0,4877.0,2096.0,4495.739795918367,452.9497059648581,1073.0,0.0,306.57142857142856,523.570389136888,758560733.1046485,1749080.1211101261,358733.24102564104,1338586.9424233509,5010751.0,17.0,220225.0,1548.3553113553112,2075.2130317365286,9015.0,18.0,5005786.0,834299.3333333333,2042506.9847139968,5003549.0,5.0,0,0,0,0,391400,320,1740848.2700841643,8231.851025961545,2096.0,5473.0,4570.359137055837,610.7724189651154,150508.26494699405,0,0,0,0,2,0,0,0,0.0,5041.115646258504,4495.739795918367,306.57142857142856,1
2310,10:48:18,303091,2208,0,971232.0,0.0,6600.0,6456.0,6564.0,66.65904718362371,0.0,0.0,0.0,0.0,48763801.91300682,110855.69019536962,5040.736545006635,7667.6331759513305,34710.0,16.0,303091.0,5040.736545006635,7667.6331759513305,34710.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48528,0,110855.6901953696,0.0,6456.0,6600.0,6568.0,63.49803146555018,4032.0,0,0,0,0,0,0,0,0,0.0,6659.228571428572,6564.0,0.0,1
2311,10:48:19,206742,1804,0,793760.0,0.0,4840.0,4840.0,4840.0,0.0,0.0,0.0,0.0,0.0,474703847.60093653,1078872.3809112194,1047.859296482412,1282.8517637423417,6663.0,18.0,206742.0,1047.859296482412,1282.8517637423417,6663.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,39956,0,1078872.3809112192,0.0,4840.0,4840.0,4840.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,5299.8,4840.0,0.0,1
2312,10:48:20,255356,2000,0,880000.0,0.0,4400.0,4400.0,4400.0,0.0,0.0,0.0,0.0,0.0,36001270.96281977,81821.07037004494,1283.1959798994976,2860.465957411508,30034.0,10.0,255356.0,1283.1959798994976,2860.465957411508,30034.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40000,0,81821.07037004494,0.0,4400.0,4400.0,4400.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,4422.0,4400.0,0.0,1
2313,10:48:21,3699691,1425,26,618306.0,2834.0,3960.0,3520.0,3587.904761904762,126.7473489907796,976.0,0.0,118.08333333333331,275.46970427075,466637984.1516595,1095638.5757835992,81255.46710826864,254008.95284768156,1626975.0,8.0,3699579.0,177701.81256281413,419280.0288485707,1889462.0,9.0,3315869.0,144169.1739130435,341837.411754564,1624507.0,3.0,0,0,0,0,164620,824,1078087.9320388841,17550.643744715235,3520.0,4496.0,3612.608695652174,216.2091043679572,46746.37681159419,0,0,0,0,2,0,0,0,2.0,3850.0666666666666,3587.904761904762,118.08333333333331,1
2315,10:48:23,516426,3258,0,1433520.0,0.0,9240.0,9240.0,9240.0,0.0,0.0,0.0,0.0,0.0,1825555787.980775,4148990.4272290347,3074.5672658594985,4878.263155739242,36333.0,21.0,516426.0,3074.5672658594985,4878.263155739242,36333.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-758781305070,0,4148990.4272290347,0.0,9240.0,9240.0,9240.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,9834.733333333334,9240.0,0.0,1
2316,10:48:24,1906031,9946,16,4367724.0,2146.0,26502.0,23800.0,26041.604157203514,589.9066785191849,1073.0,0.0,357.66666666666663,554.0948173974077,1079194686.3637538,2467889.53545396,315636.0443638662,447893.8091186428,708238.0,65.0,1291793.0,8903.110297932133,14092.910268104779,94448.0,56.0,2541.0,1019.1,1426.4138224130834,2197.0,10.0,0,0,0,0,169156,528,2456010.4397843275,11879.095669632654,23800.0,27033.0,26122.1019788508,732.8716667960175,168115.82404479603,0,0,0,0,1,4,4,0,10.0,26598.239238597613,26041.604157203514,357.66666666666674,1
2317,10:48:25,964430,8010,6,3522070.0,2146.0,20835.0,20240.0,20388.75,275.43147968233404,1073.0,0.0,357.66666666666663,554.0948173974077,1917758350.8679795,4364501.021112548,5745.793559361892,8258.864930058664,49828.0,48.0,964430.0,5816.804548372881,8362.858498232188,50043.0,48.0,886.0,177.2,244.91263748528783,501.0,1.0,0,0,0,0,89072,208,4358929.990471879,5571.030640668523,20240.0,21313.0,20462.4,402.561583576263,162055.82857142854,0,0,0,0,1,0,0,0,0.0,21289.37603686636,20388.75,357.66666666666674,1
2318,10:48:26,120635014,5598,196,2376880.0,0.0,12760.0,12760.0,12760.0,0.0,0.0,0.0,0.0,0.0,547703276.6194503,1244783.4408051295,310192.0973626601,1025204.8325464523,6007477.0,30.0,120634903.0,618670.4564812905,1384158.8228314358,6007569.0,31.0,119999700.0,615383.0769230772,1379448.156949233,5975656.0,0.0,0,0,0,0,8944,0,1244781.807470122,1.6333350075017157,12760.0,12760.0,12760.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,13112.801374570447,12760.0,0.0,1
2319,10:48:27,1034970,7600,0,3344000.0,0.0,18040.0,18040.0,18040.0,0.0,0.0,0.0,0.0,0.0,140547448.84651947,319426.0201057261,5622.0624706265135,8696.429931374252,65879.0,38.0,1034970.0,5622.0624706265135,8696.429931374252,65879.0,38.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,97958,0,319426.0201057261,0.0,18040.0,18040.0,18040.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,18139.628571428573,18040.0,0.0,1
2320,10:48:28,535332,4610,0,2025760.0,0.0,11000.0,11000.0,11000.0,0.0,0.0,0.0,0.0,0.0,1407457477.9952314,7198766.995443708,2698.0703517587945,3616.9473762570087,22443.0,31.0,535332.0,2698.0703517587945,3616.9473762570087,22443.0,31.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,78248,0,7198766.995443708,0.0,11000.0,11000.0,11000.0,0.0,0.0,0,0,0,0,0,3,2,0,0.0,11490.6,11000.0,0.0,1
2321,10:48:29,475989,4202,0,1848880.0,0.0,9680.0,9680.0,9680.0,0.0,0.0,0.0,0.0,0.0,962123183.8982118,2186643.5997686633,2392.899497487437,3521.72668552869,25391.0,22.0,475989.0,2392.899497487437,3521.72668552869,25391.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2186643.5997686633,0.0,9680.0,9680.0,9680.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,9946.199999999999,9680.0,0.0,1
2323,10:48:31,210781,846,0,371088.0,0.0,2640.0,2064.0,2634.122448979592,58.035403042276144,0.0,0.0,0.0,0.0,28568444.707992636,65023.47891191946,1358.90438822922,2545.8157930143857,18313.0,6.0,210781.0,1358.90438822922,2545.8157930143857,18313.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10752,0,65023.47891191946,0.0,2064.0,2640.0,2634.1522842639592,57.888678860064495,1675.5495700818396,0,0,0,0,0,0,0,0,0.0,2757.412244897959,2634.122448979592,0.0,1
2324,10:48:32,351463,1384,0,606656.0,0.0,3520.0,2368.0,3508.2448979591836,116.07080608455229,0.0,0.0,0.0,0.0,16946447.798594553,38703.97206936512,2183.635277921184,6356.87593731501,63588.0,8.0,351463.0,2183.635277921184,6356.87593731501,63588.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,38703.97206936512,0.0,2368.0,3520.0,3508.3045685279185,115.77735772012899,3351.0991401636793,0,0,0,0,0,0,0,0,0.0,3528.9578231292517,3508.2448979591836,0.0,1
2326,10:48:34,303070,1394,0,609472.0,0.0,6160.0,4216.0,6110.920570377823,306.847136647075,0.0,0.0,0.0,0.0,321882453.45257294,732092.1775624318,2982.28196857954,6918.093441932612,52826.0,16.0,303070.0,2982.28196857954,6918.093441932612,52826.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11360,0,732092.1775624317,0.0,4216.0,6160.0,6111.533277004121,304.9522108976401,10336.467535829821,0,0,0,0,0,0,0,0,0.0,6393.149903967362,6110.920570377823,0.0,1
2327,10:48:35,68905,300,0,131424.0,0.0,2640.0,2352.0,2568.0,133.31809436724743,0.0,0.0,0.0,0.0,886760476.9528737,2015452.1386278716,4563.337101747174,5647.548451636106,11471.0,12.0,68905.0,4563.337101747174,5647.548451636106,11471.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9600,0,2015452.1386278716,0.0,2352.0,2640.0,2576.0,126.99606293110035,8064.0,0,0,0,0,0,0,0,0,0.0,3124.2857142857147,2568.0,0.0,1
2330,10:48:38,639565,2588,0,1136992.0,0.0,5720.0,4856.0,5711.183673469388,87.05310456341422,0.0,0.0,0.0,0.0,32081499.000668988,73048.29211482908,3222.844349954902,9944.310114917296,116865.0,10.0,639565.0,3222.844349954902,9944.310114917296,116865.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,73048.29211482908,0.0,4856.0,5720.0,5711.228426395939,86.83301829009675,2513.3243551227597,0,0,0,0,0,0,0,0,0.0,5739.918367346939,5711.183673469388,0.0,1
2331,10:48:39,257322,1804,0,793760.0,0.0,6160.0,6160.0,6160.0,0.0,0.0,0.0,0.0,0.0,917232265.2407233,2084618.7846380074,1721.638624778569,1979.431244431571,8173.0,16.0,257322.0,1721.638624778569,1979.431244431571,8173.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-756655910200,0,2084618.7846380074,0.0,6160.0,6160.0,6160.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,6635.828571428572,6160.0,0.0,1
2332,10:48:40,437768,2000,0,880000.0,0.0,4840.0,4840.0,4840.0,0.0,0.0,0.0,0.0,0.0,464505010.8356976,1055693.206444767,2208.5563349743643,9338.680861902958,116455.0,11.0,437768.0,2208.5563349743643,9338.680861902958,116455.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2848,0,1055693.206444767,0.0,4840.0,4840.0,4840.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,5082.022222222222,4840.0,0.0,1
2333,10:48:41,1405678,6002,0,2640880.0,0.0,13640.0,13640.0,13640.0,0.0,0.0,0.0,0.0,0.0,957749390.6617495,2176703.1605948852,7064.703517587939,26792.4475514372,315411.0,31.0,1405678.0,7064.703517587939,26792.4475514372,315411.0,31.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4998,0,2176703.1605948852,0.0,13640.0,13640.0,13640.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,13926.0,13640.0,0.0,1
2334,10:48:42,182981,430,0,187904.0,0.0,3960.0,3312.0,3907.2000000000003,157.89329588219755,0.0,0.0,0.0,0.0,301275154.0641311,684856.8905901863,4961.716707021791,6085.05818611913,19343.0,18.0,182981.0,4961.716707021791,6085.05818611913,19343.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,684856.8905901862,0.0,3312.0,3960.0,3911.4754098360663,153.99436777396602,5201.940983606557,0,0,0,0,0,0,0,0,0.0,4233.533333333333,3907.2000000000003,0.0,1
2335,10:48:43,191426,1402,0,616880.0,0.0,4840.0,4840.0,4840.0,0.0,0.0,0.0,0.0,0.0,325564230.7198893,739918.7061815666,1380.1438848920864,1579.2961997872292,5430.0,13.0,191426.0,1380.1438848920864,1579.2961997872292,5430.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24842,0,739918.7061815665,0.0,4840.0,4840.0,4840.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,5091.4285714285725,4840.0,0.0,1
2336,10:48:44,3471128,2385,24,1039250.0,2834.0,8360.0,7632.0,7966.373333333333,173.3610337358903,976.0,0.0,118.08333333333331,275.46970427075,479120009.77030003,1089060.6737618123,65486.71971159934,244556.16258688635,1684090.0,18.0,3471128.0,127385.78221159935,372510.6673720544,1855166.0,18.0,2841579.0,123546.91304347829,343101.9626713044,1643818.0,1.0,0,0,0,0,53856,784,1089052.5960950463,8.077666765954651,7632.0,8896.0,7994.727272727273,263.1534930912587,45054.594434137296,0,0,0,0,1,0,0,0,0.0,8276.568405139833,7966.373333333334,118.08333333333331,1
2337,10:48:45,469509,2176,0,951104.0,0.0,9680.0,6512.0,9600.351898507995,498.5135082408955,0.0,0.0,0.0,0.0,487505210.3033496,1108797.2196566241,5004.704645084166,9553.610825201462,65983.0,21.0,469509.0,5004.704645084166,9553.610825201462,65983.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,53546,0,1108797.2196566241,0.0,6512.0,9680.0,9601.351412337226,495.4354801334292,16402.1635844094,0,0,0,0,0,0,0,0,0.0,9922.157680891827,9600.351898507995,0.0,1
2338,10:48:46,418424,2400,0,1056000.0,0.0,5280.0,5280.0,5280.0,0.0,0.0,0.0,0.0,0.0,35299248.36211262,80225.56445934686,2102.6331658291456,5182.685979085323,48434.0,12.0,418424.0,2102.6331658291456,5182.685979085323,48434.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20000,0,80225.56445934686,0.0,5280.0,5280.0,5280.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,5306.4,5280.0,0.0,1
2339,10:48:47,5613811,1786,12,778492.0,2146.0,7734.0,5752.0,7500.536880192978,388.30406053060574,1073.0,0.0,306.57142857142856,523.570389136888,323308857.95163006,739716.4138524304,425471.95270018623,1439999.6627373768,5235434.0,23.0,481794.0,4649.833652567238,12899.41211108373,104028.0,21.0,5006735.0,834754.6666666667,2043770.7734215523,5005839.0,55.0,0,0,0,0,-260366107851,400,736347.2129725999,3369.200879830446,5752.0,8553.0,7603.439792603026,633.4461898423185,141815.8257171761,0,0,0,0,1,2,2,0,5.0,7903.762279996426,7500.536880192978,306.57142857142856,1
2340,10:48:48,119556,620,0,272224.0,0.0,3080.0,2792.0,3008.0,133.31809436724743,0.0,0.0,0.0,0.0,596040130.722222,1354723.720940515,4751.913854989231,5873.501842824499,12305.0,15.0,119556.0,4751.913854989231,5873.501842824499,12305.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,12400,0,1354723.7209405147,0.0,2792.0,3080.0,3016.0,126.99606293110035,8064.0,0,0,0,0,0,0,0,0,0.0,3564.6,3008.0,0.0,1
2341,10:48:49,807761,6370,0,2798192.0,0.0,14520.0,12216.0,14496.489795918367,232.14161216910458,0.0,0.0,0.0,0.0,992016755.3010129,2254977.4891144894,4082.0527509341578,4598.98656358595,21987.0,32.0,807761.0,4082.0527509341578,4598.98656358595,21987.0,32.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120240,0,2254977.4891144894,0.0,12216.0,14520.0,14496.609137055837,231.55471544025798,6702.198280327359,0,0,0,0,0,0,0,0,0.0,14787.248979591837,14496.489795918367,0.0,1
2343,10:48:51,5542541,7289,28,3197586.0,2834.0,22440.0,22000.0,22067.904761904763,126.7473489907796,976.0,0.0,109.0,266.16265703512954,1312314633.4427323,2982591.3584828596,121599.10767710936,338058.7928007171,1951978.0,52.0,5542541.0,253313.62724232674,542517.8921543566,2269631.0,52.0,4082037.0,163282.43999999994,357021.2512036317,1743708.0,2.0,0,0,0,0,-1072283316067,888,2982568.669940236,22.688542623517,22000.0,22976.0,22088.75,212.3838856731297,45106.91489361701,0,0,0,0,2,0,0,0,1.0,22673.00972644377,22067.904761904763,109.0,1
